lat,lon,loc_pair,route,type,intersection,centroid,ord
39.9463005065918,-75.19725036621094,15 29,15 29 driving,driving,15,29,32
39.946170806884766,-75.19757080078125,15 29,15 29 driving,driving,15,29,33
39.94614028930664,-75.19786071777344,15 29,15 29 driving,driving,15,29,34
39.94615936279297,-75.19807434082031,15 29,15 29 driving,driving,15,29,35
39.946197509765625,-75.19819641113281,15 29,15 29 driving,driving,15,29,36
39.946258544921875,-75.19829559326172,15 29,15 29 driving,driving,15,29,37
39.9463996887207,-75.1983871459961,15 29,15 29 driving,driving,15,29,38
39.94676971435547,-75.19841003417969,15 29,15 29 driving,driving,15,29,39
39.947059631347656,-75.198455810546875,15 29,15 29 driving,driving,15,29,40
39.94757080078125,-75.1985855102539,15 29,15 29 driving,driving,15,29,41
39.947959899902344,-75.19873046875,15 29,15 29 driving,driving,15,29,42
39.948158264160156,-75.19880676269531,15 29,15 29 driving,driving,15,29,43
39.94834899902344,-75.1982650756836,15 29,15 29 driving,driving,15,29,44
39.94853973388672,-75.19786834716797,15 29,15 29 driving,driving,15,29,45
39.94873809814453,-75.19795989990234,15 29,15 29 driving,driving,15,29,46
39.948787689208984,-75.19794464111328,15 29,15 29 driving,driving,15,29,47
39.94886779785156,-75.1978988647461,15 29,15 29 driving,driving,15,29,48
39.949039459228516,-75.1977310180664,15 29,15 29 driving,driving,15,29,49
39.949180603027344,-75.1976318359375,15 29,15 29 driving,driving,15,29,50
39.94929885864258,-75.19755554199219,15 29,15 29 driving,driving,15,29,51
39.94947052001953,-75.19752502441406,15 29,15 29 driving,driving,15,29,52
39.940940856933594,-75.1976547241211,16 29,16 29 driving,driving,16,29,1
39.94173812866211,-75.19738006591797,16 29,16 29 driving,driving,16,29,2
39.941959381103516,-75.197265625,16 29,16 29 driving,driving,16,29,3
39.942710876464844,-75.19683837890625,16 29,16 29 driving,driving,16,29,4
39.94316864013672,-75.19658660888672,16 29,16 29 driving,driving,16,29,5
39.94350051879883,-75.1964111328125,16 29,16 29 driving,driving,16,29,6
39.94363021850586,-75.1963882446289,16 29,16 29 driving,driving,16,29,7
39.94379806518555,-75.196441650390625,16 29,16 29 driving,driving,16,29,8
39.9439582824707,-75.19657135009766,16 29,16 29 driving,driving,16,29,9
39.9440803527832,-75.1968002319336,16 29,16 29 driving,driving,16,29,10
39.944278717041016,-75.19744873046875,16 29,16 29 driving,driving,16,29,11
39.94437026977539,-75.1976318359375,16 29,16 29 driving,driving,16,29,12
39.9444580078125,-75.19776916503906,16 29,16 29 driving,driving,16,29,13
39.944580078125,-75.19786834716797,16 29,16 29 driving,driving,16,29,14
39.94519805908203,-75.1982192993164,16 29,16 29 driving,driving,16,29,15
39.94532775878906,-75.19831085205078,16 29,16 29 driving,driving,16,29,16
39.945438385009766,-75.19834899902344,16 29,16 29 driving,driving,16,29,17
39.9456672668457,-75.198394775390625,16 29,16 29 driving,driving,16,29,18
39.94603729248047,-75.198394775390625,16 29,16 29 driving,driving,16,29,19
39.946510314941406,-75.1983871459961,16 29,16 29 driving,driving,16,29,20
39.946868896484375,-75.19841766357422,16 29,16 29 driving,driving,16,29,21
39.94764709472656,-75.19861602783203,16 29,16 29 driving,driving,16,29,22
39.94805908203125,-75.19876861572266,16 29,16 29 driving,driving,16,29,23
39.948158264160156,-75.19880676269531,16 29,16 29 driving,driving,16,29,24
39.94834899902344,-75.1982650756836,16 29,16 29 driving,driving,16,29,25
39.94853973388672,-75.19786834716797,16 29,16 29 driving,driving,16,29,26
39.948699951171875,-75.19794464111328,16 29,16 29 driving,driving,16,29,27
39.94875717163086,-75.19795989990234,16 29,16 29 driving,driving,16,29,28
39.94881820678711,-75.19793701171875,16 29,16 29 driving,driving,16,29,29
39.94908905029297,-75.19768524169922,16 29,16 29 driving,driving,16,29,30
39.949249267578125,-75.19757843017578,16 29,16 29 driving,driving,16,29,31
39.94934844970703,-75.19754791259766,16 29,16 29 driving,driving,16,29,32
39.94947052001953,-75.19752502441406,16 29,16 29 driving,driving,16,29,33
39.9527702331543,-75.17924499511719,17 29,17 29 driving,driving,17,29,1
39.952640533447266,-75.17816925048828,17 29,17 29 driving,driving,17,29,2
39.95111846923828,-75.1784896850586,17 29,17 29 driving,driving,17,29,3
39.951377868652344,-75.18055725097656,17 29,17 29 driving,driving,17,29,4
39.951438903808594,-75.18115997314453,17 29,17 29 driving,driving,17,29,5
39.951637268066406,-75.18254089355469,17 29,17 29 driving,driving,17,29,6
39.951759338378906,-75.18364715576172,17 29,17 29 driving,driving,17,29,7
39.951988220214844,-75.18541717529297,17 29,17 29 driving,driving,17,29,8
39.952369689941406,-75.18846130371094,17 29,17 29 driving,driving,17,29,9
39.952510833740234,-75.189544677734375,17 29,17 29 driving,driving,17,29,10
39.95256042480469,-75.1900405883789,17 29,17 29 driving,driving,17,29,11
39.952720642089844,-75.19139862060547,17 29,17 29 driving,driving,17,29,12
39.95281982421875,-75.19210052490234,17 29,17 29 driving,driving,17,29,13
39.95269775390625,-75.192108154296875,17 29,17 29 driving,driving,17,29,14
39.95232009887695,-75.19218444824219,17 29,17 29 driving,driving,17,29,15
39.95167922973633,-75.19232940673828,17 29,17 29 driving,driving,17,29,16
39.95056915283203,-75.19255828857422,17 29,17 29 driving,driving,17,29,17
39.95029067993164,-75.19261932373047,17 29,17 29 driving,driving,17,29,18
39.949989318847656,-75.19261169433594,17 29,17 29 driving,driving,17,29,19
39.94981002807617,-75.192626953125,17 29,17 29 driving,driving,17,29,20
39.94960021972656,-75.19271087646484,17 29,17 29 driving,driving,17,29,21
39.94934844970703,-75.19281768798828,17 29,17 29 driving,driving,17,29,22
39.948970794677734,-75.19287872314453,17 29,17 29 driving,driving,17,29,23
39.94839859008789,-75.19300842285156,17 29,17 29 driving,driving,17,29,24
39.9482307434082,-75.19307708740234,17 29,17 29 driving,driving,17,29,25
39.9481086730957,-75.19319915771484,17 29,17 29 driving,driving,17,29,26
39.94804000854492,-75.19329833984375,17 29,17 29 driving,driving,17,29,27
39.94784927368164,-75.19371795654297,17 29,17 29 driving,driving,17,29,28
39.9470100402832,-75.19554901123047,17 29,17 29 driving,driving,17,29,29
39.94667053222656,-75.19635009765625,17 29,17 29 driving,driving,17,29,30
39.94649887084961,-75.196746826171875,17 29,17 29 driving,driving,17,29,31
39.94635772705078,-75.1971206665039,17 29,17 29 driving,driving,17,29,32
39.94620895385742,-75.19747161865234,17 29,17 29 driving,driving,17,29,33
39.94614791870117,-75.19764709472656,17 29,17 29 driving,driving,17,29,34
39.94614791870117,-75.19799041748047,17 29,17 29 driving,driving,17,29,35
39.946170806884766,-75.19813537597656,17 29,17 29 driving,driving,17,29,36
39.94624710083008,-75.19828033447266,17 29,17 29 driving,driving,17,29,37
39.94635772705078,-75.19835662841797,17 29,17 29 driving,driving,17,29,38
39.9463996887207,-75.1983871459961,17 29,17 29 driving,driving,17,29,39
39.946510314941406,-75.1983871459961,17 29,17 29 driving,driving,17,29,40
39.94668960571289,-75.198394775390625,17 29,17 29 driving,driving,17,29,41
39.94697952270508,-75.19844055175781,17 29,17 29 driving,driving,17,29,42
39.947349548339844,-75.19852447509766,17 29,17 29 driving,driving,17,29,43
39.94784927368164,-75.19867706298828,17 29,17 29 driving,driving,17,29,44
39.94805908203125,-75.19876861572266,17 29,17 29 driving,driving,17,29,45
39.948158264160156,-75.19880676269531,17 29,17 29 driving,driving,17,29,46
