lat,lon,loc_pair,route,type,intersection,centroid,ord,lat2,lon2,dist
39.95201873779297,-75.18563079833984,14 05,14 05 driving,driving,14,05,13,39.95240020751953,-75.1886215209961,0.16058317087408708
39.95240020751953,-75.1886215209961,14 05,14 05 driving,driving,14,05,14,39.952537536621094,-75.1898193359375,0.06414835824325812
39.952537536621094,-75.1898193359375,14 05,14 05 driving,driving,14,05,15,39.95256042480469,-75.1900405883789,0.011824930452167917
39.95256042480469,-75.1900405883789,14 05,14 05 driving,driving,14,05,16,39.95331954956055,-75.18988037109375,0.05313248425129876
39.95331954956055,-75.18988037109375,14 05,14 05 driving,driving,14,05,17,39.953609466552734,-75.1898193359375,0.020290503412676672
39.953609466552734,-75.1898193359375,14 05,14 05 driving,driving,14,05,18,39.95380783081055,-75.189788818359375,0.013800627457254102
39.95380783081055,-75.189788818359375,14 05,14 05 driving,driving,14,05,19,39.954227447509766,-75.189697265625,0.02939541455962491
39.954227447509766,-75.189697265625,14 05,14 05 driving,driving,14,05,20,39.95465087890625,-75.18962860107422,0.02948145199131048
39.95465087890625,-75.18962860107422,14 05,14 05 driving,driving,14,05,21,39.954830169677734,-75.1895980834961,0.012492797140923769
39.954830169677734,-75.1895980834961,14 05,14 05 driving,driving,14,05,22,39.95486831665039,-75.18994903564453,0.01877360743428246
39.95486831665039,-75.18994903564453,14 05,14 05 driving,driving,14,05,23,39.954917907714844,-75.190399169921875,0.024085655183798262
39.954917907714844,-75.190399169921875,14 05,14 05 driving,driving,14,05,24,39.955078125,-75.1916275024414,0.06599179954925903
39.955078125,-75.1916275024414,14 05,14 05 driving,driving,14,05,25,39.95499801635742,-75.191650390625,0.005666166031872843
39.95499801635742,-75.191650390625,14 05,14 05 driving,driving,14,05,26,39.95433807373047,-75.19178771972656,0.046174095890605345
39.95433807373047,-75.19178771972656,14 05,14 05 driving,driving,14,05,27,39.95372009277344,-75.191925048828125,0.04331343995581016
39.95372009277344,-75.191925048828125,14 05,14 05 driving,driving,14,05,28,39.95356750488281,-75.19194793701172,0.010612271758445651
39.95356750488281,-75.19194793701172,14 05,14 05 driving,driving,14,05,29,39.953758239746094,-75.19340515136719,0.07829759562815677
39.953758239746094,-75.19340515136719,14 05,14 05 driving,driving,14,05,30,39.953857421875,-75.19422912597656,0.044176037175826834
39.953857421875,-75.19422912597656,14 05,14 05 driving,driving,14,05,31,39.95351791381836,-75.19429779052734,0.02373798175739223
39.95351791381836,-75.19429779052734,14 05,14 05 driving,driving,14,05,32,39.95351791381836,-75.19429779052734,0
39.945987701416016,-75.18428802490234,15 05,15 05 driving,driving,15,05,1,39.94611740112305,-75.18534851074219,0.05688461427214245
39.94611740112305,-75.18534851074219,15 05,15 05 driving,driving,15,05,2,39.9461784362793,-75.18563079833984,0.015536148808317817
39.9461784362793,-75.18563079833984,15 05,15 05 driving,driving,15,05,3,39.946258544921875,-75.1858901977539,0.014813363920017555
39.946258544921875,-75.1858901977539,15 05,15 05 driving,driving,15,05,4,39.94636917114258,-75.18611145019531,0.01399202385312643
39.94636917114258,-75.18611145019531,15 05,15 05 driving,driving,15,05,5,39.94649887084961,-75.186309814453125,0.013809820690641888
39.94649887084961,-75.186309814453125,15 05,15 05 driving,driving,15,05,6,39.94725799560547,-75.1873550415039,0.07626516322351642
39.94725799560547,-75.1873550415039,15 05,15 05 driving,driving,15,05,7,39.94778823852539,-75.18809509277344,0.05365491045348038
39.94778823852539,-75.18809509277344,15 05,15 05 driving,driving,15,05,8,39.94839859008789,-75.18896484375,0.06245657385590477
39.94839859008789,-75.18896484375,15 05,15 05 driving,driving,15,05,9,39.94866943359375,-75.18937683105469,0.028747312651429678
39.94866943359375,-75.18937683105469,15 05,15 05 driving,driving,15,05,10,39.94908905029297,-75.18997955322266,0.04312526616169607
39.94908905029297,-75.18997955322266,15 05,15 05 driving,driving,15,05,11,39.94923782348633,-75.19017028808594,0.014412838459719425
39.94923782348633,-75.19017028808594,15 05,15 05 driving,driving,15,05,12,39.94968032836914,-75.19078063964844,0.04449648564060104
39.94968032836914,-75.19078063964844,15 05,15 05 driving,driving,15,05,13,39.95030975341797,-75.19165802001953,0.0636473849719951
39.95030975341797,-75.19165802001953,15 05,15 05 driving,driving,15,05,14,39.9503288269043,-75.19171905517578,0.0034911406199800987
39.9503288269043,-75.19171905517578,15 05,15 05 driving,driving,15,05,15,39.951377868652344,-75.19046783447266,0.09821259053768984
39.951377868652344,-75.19046783447266,15 05,15 05 driving,driving,15,05,16,39.95151901245117,-75.19029998779297,0.013196171479733221
39.95151901245117,-75.19029998779297,15 05,15 05 driving,driving,15,05,17,39.95158004760742,-75.19026184082031,0.004676165385305387
39.95158004760742,-75.19026184082031,15 05,15 05 driving,driving,15,05,18,39.95170974731445,-75.190216064453125,0.009283590552260006
39.95170974731445,-75.190216064453125,15 05,15 05 driving,driving,15,05,19,39.95380783081055,-75.189788818359375,0.1467191698808831
39.95380783081055,-75.189788818359375,15 05,15 05 driving,driving,15,05,20,39.954227447509766,-75.189697265625,0.02939541455962491
39.954227447509766,-75.189697265625,15 05,15 05 driving,driving,15,05,21,39.95465087890625,-75.18962860107422,0.02948145199131048
39.95465087890625,-75.18962860107422,15 05,15 05 driving,driving,15,05,22,39.954830169677734,-75.1895980834961,0.012492797140923769
39.954830169677734,-75.1895980834961,15 05,15 05 driving,driving,15,05,23,39.95486831665039,-75.18994903564453,0.01877360743428246
39.95486831665039,-75.18994903564453,15 05,15 05 driving,driving,15,05,24,39.954917907714844,-75.190399169921875,0.024085655183798262
39.954917907714844,-75.190399169921875,15 05,15 05 driving,driving,15,05,25,39.955078125,-75.1916275024414,0.06599179954925903
39.955078125,-75.1916275024414,15 05,15 05 driving,driving,15,05,26,39.95499801635742,-75.191650390625,0.005666166031872843
39.95499801635742,-75.191650390625,15 05,15 05 driving,driving,15,05,27,39.95433807373047,-75.19178771972656,0.046174095890605345
39.95433807373047,-75.19178771972656,15 05,15 05 driving,driving,15,05,28,39.95372009277344,-75.191925048828125,0.04331343995581016
39.95372009277344,-75.191925048828125,15 05,15 05 driving,driving,15,05,29,39.95356750488281,-75.19194793701172,0.010612271758445651
39.95356750488281,-75.19194793701172,15 05,15 05 driving,driving,15,05,30,39.953758239746094,-75.19340515136719,0.07829759562815677
39.953758239746094,-75.19340515136719,15 05,15 05 driving,driving,15,05,31,39.953857421875,-75.19422912597656,0.044176037175826834
39.953857421875,-75.19422912597656,15 05,15 05 driving,driving,15,05,32,39.95351791381836,-75.19429779052734,0.02373798175739223
39.95351791381836,-75.19429779052734,15 05,15 05 driving,driving,15,05,33,39.95351791381836,-75.19429779052734,0
39.940940856933594,-75.1976547241211,16 05,16 05 driving,driving,16,05,1,39.94173812866211,-75.19738006591797,0.05697525440857017
39.94173812866211,-75.19738006591797,16 05,16 05 driving,driving,16,05,2,39.941959381103516,-75.197265625,0.016445257324436365
39.941959381103516,-75.197265625,16 05,16 05 driving,driving,16,05,3,39.942710876464844,-75.19683837890625,0.056641552037629744
39.942710876464844,-75.19683837890625,16 05,16 05 driving,driving,16,05,4,39.94316864013672,-75.19658660888672,0.03432536891171916
39.94316864013672,-75.19658660888672,16 05,16 05 driving,driving,16,05,5,39.94350051879883,-75.1964111328125,0.024743016964434577
39.94350051879883,-75.1964111328125,16 05,16 05 driving,driving,16,05,6,39.94363021850586,-75.1963882446289,0.00904303133346863
39.94363021850586,-75.1963882446289,16 05,16 05 driving,driving,16,05,7,39.94379806518555,-75.196441650390625,0.011937157847903565
39.94379806518555,-75.196441650390625,16 05,16 05 driving,driving,16,05,8,39.9439582824707,-75.19657135009766,0.013028694219741403
39.9439582824707,-75.19657135009766,16 05,16 05 driving,driving,16,05,9,39.9440803527832,-75.1968002319336,0.014769407822061077
39.9440803527832,-75.1968002319336,16 05,16 05 driving,driving,16,05,10,39.944278717041016,-75.19744873046875,0.03698532156782518
39.944278717041016,-75.19744873046875,16 05,16 05 driving,driving,16,05,11,39.94437026977539,-75.1976318359375,0.011579842182315314
39.94437026977539,-75.1976318359375,16 05,16 05 driving,driving,16,05,12,39.9444580078125,-75.19776916503906,0.009469330410418612
39.9444580078125,-75.19776916503906,16 05,16 05 driving,driving,16,05,13,39.944580078125,-75.19786834716797,0.00993676010969293
39.944580078125,-75.19786834716797,16 05,16 05 driving,driving,16,05,14,39.94519805908203,-75.1982192993164,0.04656986143653695
39.94519805908203,-75.1982192993164,16 05,16 05 driving,driving,16,05,15,39.94532775878906,-75.19831085205078,0.010189474060108217
39.94532775878906,-75.19831085205078,16 05,16 05 driving,driving,16,05,16,39.945438385009766,-75.19834899902344,0.007906120835601079
39.945438385009766,-75.19834899902344,16 05,16 05 driving,driving,16,05,17,39.9456672668457,-75.198394775390625,0.015999026534938787
39.9456672668457,-75.198394775390625,16 05,16 05 driving,driving,16,05,18,39.94603729248047,-75.198394775390625,0.025566301990143633
39.94603729248047,-75.198394775390625,16 05,16 05 driving,driving,16,05,19,39.946510314941406,-75.1983871459961,0.032685193823024185
39.946510314941406,-75.1983871459961,16 05,16 05 driving,driving,16,05,20,39.946868896484375,-75.19841766357422,0.024828271194676555
39.946868896484375,-75.19841766357422,16 05,16 05 driving,driving,16,05,21,39.94764709472656,-75.19861602783203,0.05478533313719019
39.94764709472656,-75.19861602783203,16 05,16 05 driving,driving,16,05,22,39.94805908203125,-75.19876861572266,0.029590782430484117
39.94805908203125,-75.19876861572266,16 05,16 05 driving,driving,16,05,23,39.94846725463867,-75.19896697998047,0.030095711036493
39.94846725463867,-75.19896697998047,16 05,16 05 driving,driving,16,05,24,39.948829650878906,-75.1991958618164,0.027819753145310332
39.948829650878906,-75.1991958618164,16 05,16 05 driving,driving,16,05,25,39.94915008544922,-75.19944763183594,0.02584603672732398
39.94915008544922,-75.19944763183594,16 05,16 05 driving,driving,16,05,26,39.94927978515625,-75.19953918457031,0.010189340725851889
39.94927978515625,-75.19953918457031,16 05,16 05 driving,driving,16,05,27,39.94934844970703,-75.199554443359375,0.004812613794975049
39.94934844970703,-75.199554443359375,16 05,16 05 driving,driving,16,05,28,39.94950866699219,-75.19960021972656,0.011332374606537793
39.94950866699219,-75.19960021972656,16 05,16 05 driving,driving,16,05,29,39.949710845947266,-75.1996078491211,0.0139750605195151
39.949710845947266,-75.1996078491211,16 05,16 05 driving,driving,16,05,30,39.9499397277832,-75.199554443359375,0.016065213141510392
39.9499397277832,-75.199554443359375,16 05,16 05 driving,driving,16,05,31,39.950157165527344,-75.19947814941406,0.01555749979743847
39.950157165527344,-75.19947814941406,16 05,16 05 driving,driving,16,05,32,39.95029830932617,-75.19940948486328,0.010408210786153838
39.95029830932617,-75.19940948486328,16 05,16 05 driving,driving,16,05,33,39.95126724243164,-75.19915008544922,0.06834215531062766
39.95126724243164,-75.19915008544922,16 05,16 05 driving,driving,16,05,34,39.952537536621094,-75.19889068603516,0.08883771547443661
39.952537536621094,-75.19889068603516,16 05,16 05 driving,driving,16,05,35,39.95402908325195,-75.19852447509766,0.10486533110711134
39.95402908325195,-75.19852447509766,16 05,16 05 driving,driving,16,05,36,39.95438003540039,-75.198455810546875,0.024519652507330306
39.95438003540039,-75.198455810546875,16 05,16 05 driving,driving,16,05,37,39.95472717285156,-75.1983871459961,0.024259026332861304
39.95472717285156,-75.1983871459961,16 05,16 05 driving,driving,16,05,38,39.95515060424805,-75.19829559326172,0.02965539511017886
39.95515060424805,-75.19829559326172,16 05,16 05 driving,driving,16,05,39,39.95507049560547,-75.19771575927734,0.03120475200004533
39.95507049560547,-75.19771575927734,16 05,16 05 driving,driving,16,05,40,39.95480728149414,-75.19559478759766,0.11379664098781675
39.95480728149414,-75.19559478759766,16 05,16 05 driving,driving,16,05,41,39.95466995239258,-75.1944808959961,0.05975390577730513
39.95466995239258,-75.1944808959961,16 05,16 05 driving,driving,16,05,42,39.95433807373047,-75.19178771972656,0.14447224800444822
39.95433807373047,-75.19178771972656,16 05,16 05 driving,driving,16,05,43,39.95372009277344,-75.191925048828125,0.04331343995581016
39.95372009277344,-75.191925048828125,16 05,16 05 driving,driving,16,05,44,39.95356750488281,-75.19194793701172,0.010612271758445651
39.95356750488281,-75.19194793701172,16 05,16 05 driving,driving,16,05,45,39.953758239746094,-75.19340515136719,0.07829759562815677
39.953758239746094,-75.19340515136719,16 05,16 05 driving,driving,16,05,46,39.953857421875,-75.19422912597656,0.044176037175826834
39.953857421875,-75.19422912597656,16 05,16 05 driving,driving,16,05,47,39.95351791381836,-75.19429779052734,0.02373798175739223
39.95351791381836,-75.19429779052734,16 05,16 05 driving,driving,16,05,48,39.95351791381836,-75.19429779052734,0
39.9527702331543,-75.17924499511719,17 05,17 05 driving,driving,17,05,1,39.952640533447266,-75.17816925048828,0.05767745127162247
39.952640533447266,-75.17816925048828,17 05,17 05 driving,driving,17,05,2,39.95111846923828,-75.1784896850586,0.10652520557788726
39.95111846923828,-75.1784896850586,17 05,17 05 driving,driving,17,05,3,39.951377868652344,-75.18055725097656,0.11096831680896642
39.951377868652344,-75.18055725097656,17 05,17 05 driving,driving,17,05,4,39.951438903808594,-75.18115997314453,0.032201240530013206
39.951438903808594,-75.18115997314453,17 05,17 05 driving,driving,17,05,5,39.951637268066406,-75.18254089355469,0.07441500693285992
